,ID,acceleration,sprint_speed,sho,heading_accuracy,pas,ball_control,dribbling,agility,def,composure,stamina,strength,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,jumping
12901,200965,63,67,43,61,54,56,56,59,62,66,84,73,9,13,7,15,14,75
12902,215301,46,48,30,61,41,40,32,38,62,55,32,76,6,15,13,12,11,66
12903,237317,64,72,56,39,63,68,67,59,45,53,64,68,6,15,12,14,9,35
12904,157190,60,57,57,57,62,62,60,74,55,57,77,60,7,9,15,6,14,49
12905,229126,53,61,42,58,48,54,36,50,58,38,68,79,6,13,14,12,11,70
12906,232455,68,70,28,44,51,60,45,61,58,30,70,80,10,10,8,7,5,68
12907,212488,21,29,62,13,56,18,9,36,25,38,19,46,63,62,56,58,63,62
12908,222472,68,63,49,56,52,59,56,61,62,56,69,64,13,9,9,10,15,53
12909,223752,61,68,43,66,44,44,34,58,60,36,60,80,8,10,8,15,9,84
12910,228616,48,55,57,19,56,22,16,35,52,24,42,63,65,57,56,56,68,50
12911,233736,63,69,50,37,62,63,64,70,34,57,49,60,8,9,7,12,14,52
12912,239624,66,62,62,70,42,55,66,68,27,52,60,65,12,5,6,14,9,68
12913,177160,75,80,59,64,55,62,61,73,32,64,54,64,10,9,15,8,11,85
12914,201993,51,53,64,60,60,63,58,55,35,65,46,72,11,15,14,11,10,73
12915,224265,68,59,52,54,61,65,69,62,59,63,49,48,14,9,10,10,9,52
12916,229897,66,73,31,60,51,56,49,65,59,62,73,74,8,14,6,6,7,77
12917,238089,73,68,38,38,59,65,65,64,58,38,64,54,6,9,9,6,13,58
12918,240905,68,67,43,52,56,66,65,69,59,52,63,42,11,8,10,9,13,66
12919,236554,68,69,58,39,56,64,68,69,28,37,50,39,14,5,14,5,6,61
12920,209675,79,80,34,62,48,52,48,62,61,59,68,75,13,12,6,16,14,72
12921,223755,78,67,63,46,58,63,70,79,17,62,55,53,7,12,8,7,15,70
12922,224779,77,77,58,31,55,65,66,70,25,50,61,57,6,8,15,15,11,52
12923,240651,65,65,49,54,56,65,62,64,60,56,64,58,12,12,6,9,7,60
12924,240652,61,67,30,64,35,43,41,65,65,53,67,67,5,6,13,13,14,67
12925,199181,54,49,50,57,57,60,55,65,61,65,72,78,13,16,11,14,9,62
12926,224525,78,73,61,44,57,62,67,68,31,53,66,63,11,14,13,14,11,56
12927,237581,72,74,61,62,40,60,53,66,20,54,60,64,8,7,6,6,9,64
12928,228366,52,51,33,58,48,53,36,43,61,50,64,63,15,9,8,10,11,74
12929,232974,65,67,39,59,48,50,48,59,60,57,69,80,12,8,7,9,9,61
12930,234510,16,23,62,12,61,14,11,33,20,24,26,47,65,62,61,62,64,64
12931,186126,70,74,55,42,62,63,64,87,39,61,80,62,7,16,14,16,6,79
12932,233487,79,80,54,48,58,67,68,74,56,66,69,60,12,9,5,8,13,54
12933,202768,72,67,42,52,52,58,57,66,60,58,73,66,12,9,7,10,14,85
12934,228368,70,70,36,55,50,59,61,64,61,52,61,70,7,15,8,9,14,63
12935,200465,71,64,58,58,48,66,56,63,25,63,72,75,10,13,6,16,14,60
12936,228625,60,65,28,61,32,42,34,62,62,42,69,72,12,7,14,9,12,82
12937,232977,66,66,35,63,48,47,41,60,61,52,59,70,13,13,9,13,12,59
12938,241169,82,76,65,52,52,60,72,78,19,52,58,49,13,10,7,8,8,53
12939,160018,53,53,64,23,71,25,15,55,53,43,40,64,61,64,71,55,68,48
12940,232978,63,66,47,60,60,58,61,66,58,60,68,59,8,7,11,11,7,42
12941,208915,40,61,58,51,60,57,53,68,53,56,76,74,7,15,7,15,7,71
12942,227603,76,81,34,41,58,62,63,78,56,53,73,72,8,12,14,13,14,75
12943,229907,68,70,43,62,56,62,56,66,61,58,61,59,14,12,12,13,7,65
12944,230163,82,83,50,41,57,63,66,78,38,58,67,43,12,10,8,8,13,44
12945,232467,66,66,52,61,62,58,57,62,65,57,56,44,10,14,15,10,8,60
12946,238611,78,70,55,48,53,67,68,70,24,47,51,47,7,7,14,15,14,40
12947,223508,74,77,66,38,63,62,68,76,26,51,48,60,11,15,13,14,11,69
12948,210709,44,48,28,71,42,53,43,62,61,45,62,75,13,9,9,15,7,75
12949,237333,66,72,42,62,58,65,60,58,61,59,62,60,8,6,9,6,13,65
12950,213526,74,74,52,31,57,69,66,81,41,61,70,57,8,14,14,12,9,63
12951,219670,75,74,30,51,39,45,50,76,64,39,75,41,14,16,14,11,8,71
12952,222486,42,37,27,67,35,42,35,38,62,54,37,91,15,7,14,8,12,55
12953,232982,76,67,44,55,63,57,54,68,59,53,67,56,9,11,6,11,6,54
12954,240406,59,58,30,60,37,49,32,47,61,48,56,62,14,12,12,14,8,74
12955,220695,80,75,52,73,57,61,62,76,52,44,85,79,10,10,11,14,15,76
12956,232471,57,55,39,40,60,64,62,59,63,32,62,58,9,15,6,13,14,57
12957,234775,16,45,59,10,58,13,13,56,32,38,16,40,64,59,58,60,65,70
12958,235799,71,66,51,59,56,67,59,62,63,65,76,56,14,9,8,6,8,67
12959,238615,65,61,48,56,61,63,59,53,49,52,59,53,13,7,14,15,8,62
12960,239127,71,68,45,62,58,53,58,74,63,45,53,66,8,6,6,13,10,57
12961,239639,71,75,59,48,57,65,65,76,41,64,63,45,14,11,7,11,13,50
12962,123159,33,55,48,63,52,58,51,61,62,53,70,82,9,13,11,14,16,60
12963,213528,74,76,35,57,51,64,58,63,62,58,73,68,13,12,9,15,13,74
12964,162072,70,66,42,57,50,55,41,64,60,63,83,75,7,14,7,13,11,90
12965,180760,31,37,60,13,55,15,16,26,34,31,34,36,65,60,55,59,64,34
12966,214041,41,49,59,15,53,25,16,37,45,27,43,49,66,59,53,57,65,56
12967,234521,59,54,48,55,51,59,63,53,57,66,68,89,5,13,8,6,13,61
12968,203034,57,55,54,11,53,23,11,61,56,52,37,79,64,54,53,62,70,60
12969,239131,76,84,60,55,41,62,59,75,23,55,65,77,10,11,11,6,10,76
12970,227612,64,65,58,48,62,67,66,63,59,56,61,75,7,10,14,10,8,53
12971,236572,79,78,33,52,57,67,68,82,59,64,46,42,8,12,6,9,13,73
12972,237340,65,68,58,53,48,67,61,59,21,62,66,70,6,12,8,9,8,38
12973,190492,67,68,55,53,61,60,60,58,59,58,82,84,12,12,7,9,8,48
12974,234525,75,73,57,43,58,66,66,84,37,64,59,49,7,13,12,14,13,54
12975,235293,67,61,33,49,48,58,70,66,58,52,65,46,12,11,6,7,13,62
12976,238877,73,70,44,42,48,53,62,60,60,49,71,64,10,13,10,10,14,64
12977,210206,81,81,30,50,49,57,55,82,58,38,60,56,8,13,12,16,12,75
12978,229406,66,67,51,45,65,68,67,60,47,58,58,68,5,12,8,11,10,53
12979,231966,81,80,36,46,50,63,60,68,61,60,68,73,14,6,8,12,7,76
12980,237342,66,65,62,60,42,60,58,59,18,56,55,67,15,9,13,8,8,72
12981,223007,59,55,27,52,33,46,31,40,62,52,63,76,10,14,8,15,16,71
12982,224799,59,55,44,43,63,63,62,60,46,57,32,37,16,9,11,9,10,46
12983,208928,76,74,51,52,56,62,65,76,39,45,55,59,16,10,13,14,14,74
12984,213280,89,89,59,42,50,59,61,88,31,53,72,40,9,14,14,14,13,70
12985,213536,39,39,56,14,62,18,15,46,39,39,27,53,64,56,62,60,69,55
12986,223264,73,75,35,43,46,55,60,53,61,47,72,67,9,6,8,11,13,63
12987,229664,71,61,60,41,56,63,66,57,26,64,61,75,6,7,11,12,9,46
12988,236832,71,66,36,41,53,59,48,77,60,44,79,57,15,10,12,10,5,72
12989,239136,65,68,31,61,47,54,48,50,61,60,61,61,6,10,8,14,13,70
12990,232993,69,66,58,58,57,68,65,72,38,60,64,63,14,7,5,12,9,57
12991,235554,84,82,59,48,56,67,73,84,41,67,51,59,8,8,7,12,14,59
12992,236578,63,61,36,59,49,46,39,61,61,54,59,59,13,9,8,11,5,71
12993,209443,51,65,31,61,45,58,50,48,65,57,70,83,6,6,8,11,16,68
12994,160035,53,71,48,53,61,67,56,42,59,58,61,65,18,19,16,10,14,62
12995,225827,62,64,34,49,47,47,49,63,64,53,40,75,13,15,15,12,8,52
12996,237091,72,74,47,27,57,64,67,79,36,57,70,33,12,13,14,15,9,68
12997,238627,75,76,62,66,44,55,54,56,21,60,55,57,15,9,9,13,12,65
12998,200484,59,74,53,49,62,60,57,81,51,58,75,66,12,7,15,10,11,73
12999,220964,75,63,61,56,61,64,66,80,55,57,60,56,12,15,9,13,14,60
13000,232740,40,48,58,47,62,66,65,59,51,75,52,60,13,6,9,10,8,57
13001,200485,93,93,50,28,52,56,61,91,34,50,70,32,9,8,9,15,10,75
13002,218661,57,65,55,52,64,69,66,63,47,61,53,62,7,9,9,14,10,54
13003,160293,59,58,60,66,60,62,58,62,59,61,70,72,9,6,10,6,9,67
13004,227877,77,72,57,59,62,64,64,73,54,58,55,55,8,16,14,8,15,52
13005,236837,64,72,64,50,50,63,68,62,24,49,55,52,13,12,11,6,14,42
13006,240677,63,60,54,46,63,63,62,71,46,64,71,60,6,9,6,7,12,54
13007,223014,57,53,47,53,60,62,63,68,55,63,70,69,16,12,14,14,12,67
13008,228646,79,70,56,46,55,62,64,77,24,38,75,63,8,15,9,9,9,49
13009,229670,70,70,64,64,47,55,59,71,22,52,51,62,10,13,14,9,13,63
13010,177959,65,65,52,44,65,65,52,72,41,53,70,61,7,9,6,14,15,56
13011,211240,68,71,55,44,60,60,62,72,39,55,45,38,16,14,13,11,10,56
13012,232744,67,70,27,55,40,42,29,41,60,52,57,80,5,6,14,12,14,73
13013,171816,52,51,26,65,39,44,21,46,61,58,73,80,11,11,15,7,10,68
13014,203817,62,65,18,59,42,50,40,52,60,49,60,83,8,10,7,12,11,49
13015,214057,67,72,59,53,51,62,58,72,20,45,68,59,11,16,9,9,14,71
13016,237097,22,28,62,12,61,14,13,35,25,30,17,62,61,62,61,62,62,60
13017,238633,60,55,64,65,40,64,54,59,20,41,62,75,14,8,12,15,15,67
13018,239913,65,66,49,58,60,63,59,60,60,59,78,81,9,5,10,14,14,64
13019,204842,38,42,56,13,63,22,16,48,40,27,24,67,67,56,63,58,68,66
13020,209194,43,51,23,62,37,49,25,36,67,56,65,77,11,7,9,14,12,71
13021,225834,68,73,33,58,51,45,45,60,61,57,74,72,7,13,12,9,8,77
13022,198444,83,80,54,42,55,67,61,76,41,52,54,59,8,10,16,9,10,61
13023,183596,36,40,62,13,66,22,19,41,38,38,24,69,61,62,66,56,63,62
13024,211245,68,70,55,60,60,63,60,83,54,56,74,49,8,10,12,6,10,70
13025,219949,65,66,32,54,46,59,58,61,63,37,59,61,8,14,6,14,7,55
13026,238125,62,64,41,57,52,60,52,53,60,47,72,61,12,8,9,13,13,56
13027,203054,42,52,25,65,41,59,43,33,60,59,63,74,9,12,12,6,9,58
13028,212782,69,67,49,60,57,61,60,66,59,61,74,78,10,16,9,10,12,73
13029,213294,63,73,60,46,58,61,57,62,39,56,44,54,13,11,11,14,8,54
13030,234542,64,61,59,57,59,53,58,66,61,62,65,52,11,14,10,8,12,76
13031,237102,76,70,58,36,57,59,58,73,51,62,72,72,5,8,6,6,14,58
13032,215855,72,68,41,55,57,56,58,76,59,53,74,68,15,13,11,6,10,77
13033,239663,54,56,58,66,42,59,48,53,20,64,60,79,9,9,7,7,9,62
13034,189231,73,74,57,53,60,65,49,70,50,62,82,59,16,6,9,13,8,49
13035,202544,64,66,36,52,43,57,53,62,61,56,68,69,6,11,6,9,9,72
13036,224304,72,71,52,52,59,59,63,78,43,59,61,58,7,8,16,11,7,65
13037,203569,64,73,59,42,57,64,58,70,36,59,65,59,15,16,7,10,9,48
13038,16177,65,66,58,67,50,56,56,73,36,61,70,72,6,13,14,15,12,89
13039,229169,63,59,38,61,52,51,53,56,62,59,77,70,13,8,12,14,14,81
13040,237105,75,64,25,66,38,45,53,66,62,48,72,72,8,14,11,8,15,73
13041,189233,31,32,56,12,52,16,16,33,32,31,39,72,61,56,52,59,70,70
13042,199218,64,64,43,62,48,54,39,64,61,57,41,68,10,12,7,10,14,67
13043,236850,72,81,38,60,60,66,70,75,45,35,61,47,15,6,15,10,12,63
13044,240178,71,69,39,56,58,51,63,52,58,42,71,42,13,13,12,7,9,59
13045,240434,54,58,65,70,48,64,58,51,31,58,62,57,5,5,9,9,9,67
13046,201268,77,79,55,44,56,64,62,72,50,61,61,59,13,15,10,11,14,53
13047,210484,68,68,55,48,61,66,64,75,35,58,52,60,12,15,8,8,13,79
13048,139317,44,49,63,67,59,59,59,53,30,62,55,54,11,16,15,13,14,45
13049,224565,45,40,59,17,54,24,18,42,42,31,31,59,62,59,54,61,64,51
13050,229173,62,62,26,59,44,55,48,67,61,47,66,66,12,12,8,12,15,82
13051,177461,64,65,44,55,48,57,52,65,57,54,63,73,8,13,16,8,13,83
13052,178485,40,35,60,11,55,23,11,27,37,35,20,67,65,60,55,59,61,56
13053,224822,72,63,28,58,51,62,45,68,62,62,56,62,14,6,14,13,7,80
13054,237366,60,58,48,62,60,54,60,61,66,55,68,70,10,9,8,14,12,61
13055,238902,56,64,25,63,37,35,27,40,62,49,56,73,11,14,9,9,13,70
13056,239414,63,62,56,50,62,68,66,54,47,58,38,57,7,7,8,13,12,59
13057,226103,73,72,37,48,50,56,50,71,57,49,69,58,8,11,14,15,13,72
13058,231735,59,69,30,54,37,45,34,54,61,35,64,68,5,10,9,14,7,69
13059,241463,72,69,54,42,57,63,61,52,26,42,58,57,12,11,15,12,14,53
13060,211512,69,72,34,57,53,57,56,67,59,54,66,61,9,8,11,7,8,61
13061,212280,64,71,46,57,58,63,54,59,60,55,62,72,14,7,13,11,9,59
13062,225336,77,81,41,52,50,62,62,60,59,50,72,68,12,7,14,9,11,69
13063,237368,66,63,39,61,58,52,58,57,60,56,37,70,8,7,13,12,8,68
13064,196921,70,68,51,51,60,57,61,71,56,55,79,64,13,14,9,9,16,73
13065,197945,67,69,59,65,42,60,51,67,25,54,77,78,6,10,12,10,13,76
13066,216633,41,48,65,11,55,16,15,35,45,29,34,53,57,65,55,58,70,54
13067,225081,46,44,59,20,50,20,11,35,45,28,30,63,64,59,50,62,67,38
13068,166713,34,36,62,20,60,36,15,68,35,54,35,35,63,62,60,61,63,56
13069,237625,57,68,47,68,59,63,52,54,60,66,60,70,10,15,13,9,12,67
13070,238137,80,79,23,37,52,59,55,82,54,39,73,77,14,14,10,9,9,68
13071,228410,40,44,61,16,62,16,11,32,42,28,44,67,67,61,62,59,61,59
13072,231226,65,64,63,61,50,59,59,65,24,52,59,78,14,12,8,6,14,70
13073,232762,34,32,59,12,62,20,15,25,33,31,25,52,63,59,62,63,64,40
13074,221499,76,74,62,50,61,64,64,68,43,63,74,63,4,3,11,2,4,62
13075,240443,61,67,51,47,64,64,65,60,35,60,46,46,14,9,11,12,6,56
13076,240188,64,59,64,61,52,57,70,53,23,53,56,56,7,12,8,13,8,58
13077,223805,55,53,33,61,37,49,43,37,61,55,65,69,13,14,7,16,12,69
13078,207678,77,81,57,50,51,60,62,75,24,58,75,73,10,8,12,8,7,81
13079,210238,67,68,42,52,54,60,47,69,56,50,74,69,9,12,12,13,10,81
13080,221246,72,70,56,49,55,67,69,75,32,49,56,42,7,7,12,12,7,74
13081,230462,66,78,62,63,64,54,49,76,50,58,77,44,10,16,16,7,15,76
13082,241470,69,63,42,67,50,58,51,58,61,38,60,55,14,9,12,10,8,68
13083,204095,84,82,46,37,50,59,58,86,55,58,81,74,12,11,10,14,14,81
13084,213055,48,40,61,12,58,16,18,34,44,29,28,81,62,61,58,66,60,40
13085,240959,63,62,64,65,45,58,57,61,26,48,54,66,15,11,8,6,8,67
13086,207936,52,44,59,18,56,23,20,49,48,40,44,54,61,59,56,63,66,57
13087,212800,64,50,48,67,61,59,59,76,54,63,84,79,12,9,9,15,14,80
13088,225088,68,59,65,61,60,67,69,72,56,60,63,47,9,14,6,7,13,48
13089,180800,62,71,49,48,53,53,55,72,62,59,74,53,11,16,11,13,12,76
13090,232513,74,68,55,43,64,62,60,90,35,60,68,32,15,11,6,12,7,90
13091,233281,66,70,31,44,56,57,52,65,58,46,67,67,14,13,8,6,14,55
13092,234049,24,36,60,10,57,11,13,37,31,31,27,38,71,60,57,51,66,56
13093,240449,33,19,65,11,54,16,11,30,25,28,20,64,63,65,54,64,60,53
13094,240961,71,70,52,44,54,65,67,64,23,45,59,60,13,7,9,12,6,47
13095,205378,37,45,60,13,60,19,20,33,41,28,37,62,64,60,60,60,66,58
13096,235842,55,53,64,65,45,67,63,64,24,56,46,53,14,10,15,7,11,65
13097,208963,74,65,56,44,58,62,62,62,49,58,68,64,16,10,7,8,12,52
13098,211779,62,66,59,70,38,60,58,57,26,61,73,77,10,10,11,14,7,68
13099,228675,63,67,45,54,56,51,52,62,60,53,56,61,10,9,11,15,6,60
13100,232515,66,52,33,51,48,57,66,57,64,39,62,71,14,6,6,9,10,58
13101,236868,61,61,62,58,50,60,60,68,32,51,51,54,13,12,6,6,11,62
13102,238660,90,90,35,48,45,47,41,65,54,49,76,63,6,14,15,9,10,78
13103,240452,64,73,62,61,44,58,61,53,19,65,64,68,12,14,6,13,15,67
13104,224837,49,43,61,20,61,23,20,31,46,27,22,58,64,61,61,57,62,58
13105,231749,71,66,28,54,50,55,52,64,61,52,61,53,10,9,11,12,12,61
13106,173893,70,67,56,49,61,60,49,73,54,63,84,57,10,16,9,9,9,73
13107,210502,34,35,58,22,68,28,20,26,35,33,14,70,64,58,68,60,65,32
13108,231750,26,28,62,12,59,13,13,33,27,25,26,63,60,62,59,62,66,34
13109,227911,69,65,55,42,62,67,66,75,33,52,38,33,13,15,12,7,16,48
13110,228935,48,43,61,18,65,19,18,39,45,30,38,79,62,61,65,62,64,51
13111,236871,72,69,42,58,60,62,64,68,34,46,42,55,10,7,14,13,9,59
13112,239431,71,67,39,48,38,68,63,55,67,50,61,41,13,12,6,10,15,62
13113,239687,79,72,52,42,59,60,58,88,41,58,62,34,14,14,15,9,12,66
13114,215112,62,66,61,55,45,63,66,65,30,50,69,76,16,14,14,8,14,59
13115,232776,58,55,27,52,49,60,46,65,62,67,73,63,12,14,6,5,6,69
13116,237640,73,75,52,48,63,66,67,71,52,69,59,58,14,6,10,7,9,59
13117,202825,75,66,58,31,61,65,61,79,45,65,67,67,11,7,14,13,12,81
13118,228681,61,55,30,66,46,61,46,49,64,52,59,83,12,10,9,7,13,73
13119,158282,71,63,46,60,56,53,57,70,59,59,82,75,9,16,7,10,13,71
13120,224842,59,69,49,58,57,65,68,73,52,58,71,66,11,16,8,12,13,73
13121,228426,54,57,25,70,37,45,30,50,62,45,54,71,11,6,15,7,14,74
13122,229450,49,40,29,62,45,41,38,53,65,57,50,65,13,8,8,14,9,65
13123,234826,73,71,61,59,47,58,56,61,21,55,56,58,11,11,12,7,9,67
13124,239690,61,70,59,53,54,59,61,65,52,54,74,59,11,14,7,7,10,75
13125,238924,74,75,60,60,46,60,61,60,25,56,73,84,7,15,12,9,15,84
13126,238925,66,69,38,53,49,55,47,73,57,52,87,59,6,7,11,10,8,74
13127,241229,75,72,61,61,50,61,62,61,25,57,61,51,13,10,7,8,10,66
13128,221518,53,53,61,69,47,63,45,51,29,56,52,85,7,15,16,15,11,54
13129,227918,64,65,61,65,52,62,60,62,24,53,57,50,13,12,10,8,11,72
13130,237134,70,59,26,62,44,58,49,56,66,45,72,74,6,14,6,15,14,64
13131,229711,77,85,60,33,52,63,64,70,24,55,72,83,9,14,12,10,15,62
13132,234831,65,63,33,51,49,57,58,64,59,53,72,67,7,9,7,6,12,63
13133,236367,62,65,33,57,44,51,47,61,62,50,62,68,11,10,9,13,13,71
13134,190031,48,57,53,62,60,58,56,73,61,62,72,60,16,10,14,11,14,78
13135,212816,60,65,26,48,49,59,62,74,62,65,62,36,14,11,16,7,11,69
13136,223568,49,34,24,64,45,46,38,55,61,53,42,74,13,7,14,16,13,64
13137,162128,66,68,56,56,63,64,63,79,60,66,59,59,14,7,8,16,10,75
13138,227920,79,68,54,34,54,66,69,79,23,57,55,42,14,9,15,8,8,43
13139,233552,73,75,57,54,57,57,58,66,32,56,59,58,9,10,7,8,7,47
13140,222545,68,63,49,53,61,65,59,64,60,42,60,57,12,6,16,9,8,54
13141,226129,52,53,40,62,50,55,52,53,61,52,60,69,9,10,12,8,7,59
13142,237137,69,58,26,64,32,49,26,53,62,58,62,70,7,13,11,13,13,73
13143,240465,61,63,37,62,57,62,59,69,61,52,57,62,12,8,8,10,15,68
13144,219730,35,42,28,65,42,55,38,45,59,62,63,77,15,8,15,12,8,62
13145,232018,89,85,52,54,49,56,71,73,27,67,73,65,15,8,12,9,14,73
13146,236370,45,64,63,74,38,57,54,52,26,48,61,83,5,10,6,10,13,70
13147,239186,74,77,57,53,49,65,67,67,30,52,64,57,5,13,13,14,9,48
13148,48722,62,57,61,63,62,64,62,64,64,60,38,57,9,10,8,11,16,59
13149,232019,69,75,27,57,49,58,57,59,61,50,65,73,15,7,12,9,13,75
13150,232787,69,73,49,45,59,64,62,78,44,52,71,62,6,9,11,11,13,82
13151,234067,75,73,58,40,56,65,64,81,31,50,51,26,9,12,7,6,12,50
13152,237651,80,82,30,41,43,52,45,79,56,42,82,34,11,10,7,14,7,63
13153,139348,31,32,54,62,54,61,46,54,62,52,61,74,16,10,9,6,7,70
13154,210772,30,29,61,15,63,18,12,29,29,32,41,75,64,61,63,62,59,33
13155,212564,42,49,61,14,58,22,13,37,46,31,28,76,61,61,58,61,64,53
13156,227412,77,55,37,54,56,63,61,70,60,47,72,70,12,6,8,14,14,61
13157,19541,62,54,56,14,62,30,14,56,58,56,30,63,67,56,62,59,66,67
13158,189013,28,37,58,13,59,21,14,36,33,27,26,66,61,58,59,66,61,52
13159,198998,66,66,50,48,57,59,58,64,59,58,73,68,11,15,7,13,6,67
13160,238166,75,75,57,39,59,66,67,81,31,59,72,69,14,10,8,13,14,80
13161,239702,78,74,40,43,57,60,57,77,55,58,73,61,7,6,10,5,9,69
13162,203095,71,65,52,54,56,56,62,71,61,60,64,59,10,10,15,9,10,64
13163,210263,68,71,59,52,58,61,63,64,48,57,56,61,13,10,8,14,12,72
13164,232023,73,77,64,41,52,60,61,66,21,58,71,57,10,10,10,6,6,55
13165,239191,56,54,68,65,42,55,55,53,22,50,61,59,10,12,11,11,12,65
13166,239703,69,72,51,56,55,60,60,78,61,58,79,69,12,10,13,7,12,66
13167,222040,60,61,48,56,55,61,60,56,55,42,91,74,8,15,14,15,15,56
13168,238680,78,79,55,39,56,65,64,81,48,57,78,65,9,14,10,8,8,60
13169,241240,77,68,42,31,55,67,71,79,29,56,64,27,10,13,5,12,13,56
13170,200793,62,71,28,59,51,59,57,71,59,61,72,72,14,9,9,10,7,74
13171,202841,75,72,43,55,57,57,57,60,58,54,71,62,14,14,9,9,9,58
13172,232793,63,65,55,44,55,64,64,58,58,47,77,67,15,13,11,14,6,70
13173,240217,59,41,37,54,60,66,54,44,55,56,65,59,12,9,9,8,11,61
13174,175961,84,86,55,52,51,61,60,67,55,54,75,67,10,13,9,15,15,70
13175,236378,45,37,63,20,59,23,21,57,41,39,25,54,65,63,59,57,69,63
13176,239706,66,64,43,58,58,64,58,57,49,58,70,70,7,6,9,12,6,64
13177,239707,74,77,57,48,59,62,65,68,24,57,66,52,14,12,6,7,6,36
13178,240475,65,67,64,57,58,63,64,52,31,57,86,82,8,11,9,12,6,53
13179,183643,52,49,55,10,53,23,13,53,50,36,32,69,65,55,53,59,66,67
13180,204892,86,81,58,58,57,61,65,93,26,44,72,31,11,9,11,13,8,89
13181,221788,40,51,54,43,60,63,59,69,39,57,78,52,15,7,10,7,11,62
13182,163420,65,65,38,55,58,61,61,54,62,55,49,53,7,16,13,15,15,46
13183,238684,65,66,41,58,52,61,57,58,59,48,86,69,7,9,10,9,10,57
13184,208477,50,55,24,66,36,46,23,32,59,43,49,90,15,11,8,14,8,64
13185,208989,78,77,60,60,41,64,57,71,19,49,70,77,12,12,11,10,9,68
13186,225629,65,64,56,52,62,65,61,62,60,58,62,67,9,9,8,16,13,65
13187,228701,44,33,24,60,32,44,28,49,60,45,53,86,9,10,6,9,11,67
13188,239453,73,71,46,41,58,58,65,70,59,52,58,41,6,8,10,6,9,55
13189,227678,74,78,38,57,51,58,47,63,61,58,66,70,14,8,11,13,9,70
13190,221535,65,63,57,55,57,62,62,58,62,54,65,72,13,7,9,11,11,72
13191,214368,65,67,58,58,37,59,57,58,27,48,71,73,14,14,11,6,6,55
13192,237152,59,59,50,39,60,66,67,60,41,60,60,58,15,13,10,5,7,58
13193,215649,57,64,53,36,61,64,60,71,39,63,80,44,13,11,9,15,12,47
13194,224097,78,78,48,43,56,61,59,76,56,56,64,59,13,13,10,6,7,58
13195,232801,69,67,56,50,57,60,64,60,35,59,87,61,7,14,6,13,11,52
13196,233569,62,57,41,53,60,64,50,64,64,59,73,45,5,7,11,12,6,55
13197,239457,67,67,51,46,60,65,63,64,45,60,65,59,13,13,10,12,9,54
13198,239458,66,59,56,51,57,65,64,70,41,55,51,49,10,5,8,6,9,52
13199,211299,45,38,58,13,60,20,16,35,41,44,43,68,66,58,60,62,61,60
13200,238947,58,53,22,60,46,41,33,45,62,55,64,74,10,6,11,11,9,51
13201,236644,63,63,48,57,62,62,63,73,50,52,61,43,7,7,6,6,14,61
13202,240484,81,85,57,57,51,64,65,72,27,53,67,58,14,8,7,6,12,68
13203,225381,62,54,49,63,61,64,62,58,58,57,43,60,10,14,10,9,15,62
13204,227685,69,64,58,60,45,65,63,70,26,63,53,63,11,9,10,7,7,63
13205,229477,67,67,59,50,61,63,66,76,32,57,46,48,12,7,11,14,13,47
13206,138086,54,65,62,64,59,61,63,65,40,62,63,73,7,10,12,14,10,76
13207,204902,75,80,55,48,57,62,66,81,49,54,73,59,7,6,14,10,11,57
13208,231014,74,78,57,56,51,66,69,72,25,52,38,74,8,8,9,6,9,76
13209,236902,59,60,53,58,62,65,62,56,60,54,35,49,8,11,5,9,8,62
13210,226663,64,63,40,51,56,58,55,61,58,57,75,72,13,6,12,15,9,61
13211,238695,62,68,36,62,36,46,30,50,60,57,65,76,10,13,14,7,12,72
13212,235368,74,72,56,43,59,62,65,69,30,51,48,29,10,13,10,9,11,43
13213,215145,57,66,54,60,52,60,55,63,65,63,58,71,9,9,12,12,12,76
13214,228713,73,74,58,58,43,55,58,63,20,48,63,64,15,11,9,14,12,69
13215,236649,39,46,59,17,57,36,13,37,43,37,27,35,63,59,57,61,67,69
13216,238697,77,72,57,48,55,66,69,79,29,63,62,70,8,13,12,14,9,52
13217,239977,69,61,61,51,54,72,73,76,23,58,52,31,5,14,14,13,12,54
13218,223082,40,49,60,11,58,20,13,35,45,39,36,60,66,60,58,60,67,54
13219,235626,75,76,40,64,46,58,54,59,58,55,69,64,14,13,13,13,11,75
13220,207723,44,47,58,12,59,24,13,37,46,31,38,59,64,58,59,55,68,58
13221,215403,60,65,27,68,45,59,26,46,59,58,61,72,13,9,13,11,14,75
13222,223083,91,89,56,51,54,59,61,81,46,62,82,79,11,16,8,10,7,76
13223,223595,68,67,52,46,58,63,58,78,51,56,65,48,7,13,13,9,6,67
13224,160107,66,78,62,63,64,54,49,76,50,58,77,44,10,16,16,7,15,76
13225,235627,73,66,46,61,55,61,58,65,62,57,93,81,13,11,13,11,7,60
13226,237419,22,22,60,13,59,15,7,44,22,34,21,63,63,60,59,58,63,52
13227,237931,55,58,30,58,37,43,37,44,67,51,55,50,9,9,7,7,7,72
13228,179051,59,61,58,50,57,60,62,49,58,60,81,88,15,7,16,14,7,77
13229,189291,64,56,44,55,61,63,53,62,56,59,66,67,10,10,9,11,9,60
13230,216172,57,64,63,67,46,61,64,62,20,56,65,78,13,10,14,9,10,60
13231,237164,78,75,61,41,55,65,61,58,30,56,62,55,10,13,15,14,12,61
