,ID,name,full_name,club,age,league,nationality,eur_value,eur_wage,eur_release_clause,overall,potential,position,preferred_foot
17060,237107,S. Koné,Souleymane Koné,Djurgårdens IF,21,Swedish Allsvenskan,Ivory Coast,100000.0,1000.0,145000.0,54,65,cb,Left
17061,239155,M. Johannsen,Mathias Johannsen,FC Helsingør,25,Danish Superliga,Denmark,70000.0,1000.0,93000.0,54,58,wb,Left
17062,212277,C. Thomson,Craig Thomson,St. Johnstone FC,22,Scottish Premiership,Scotland,110000.0,1000.0,215000.0,54,64,mid,Right
17063,237365,K. Ahmadi,Karvan Ahmadi,IK Sirius,18,Swedish Allsvenskan,Sweden,100000.0,1000.0,145000.0,54,64,mid,Right
17064,240437,A. Semprini,Alessandro Semprini,Brescia,19,Italian Serie B,Italy,110000.0,1000.0,239000.0,54,67,cb,Right
17065,240439,R. Porteous,Ryan Porteous,Hibernian,18,Scottish Premiership,Scotland,130000.0,1000.0,309000.0,54,72,cb,Right
17066,233528,K. Metz,Khius Metz,Burnley,19,English Premier League,Republic of Ireland,100000.0,4000.0,210000.0,54,63,st,Right
17067,238904,A. Łyszczarz,Adrian Łyszczarz,Śląsk Wrocław,17,Polish Ekstraklasa,Poland,130000.0,1000.0,257000.0,54,72,f_mid,Right
17068,219705,D. Węglarz,Damian Węglarz,Jagiellonia Białystok,21,Polish Ekstraklasa,Poland,70000.0,1000.0,109000.0,54,61,gk,Right
17069,240441,G. Moorhouse,Gregory Moorhouse,Sligo Rovers,22,Rep. Ireland Premier Division,Republic of Ireland,100000.0,1000.0,175000.0,54,61,mid,Right
17070,225851,S. Al Saleh,Saad Mousa Al Saleh,Al Qadisiyah,25,Saudi Professional League,Saudi Arabia,60000.0,1000.0,104000.0,54,59,gk,Right
17071,239163,M. Hegaard,Morten Hegaard,FC Helsingør,19,Danish Superliga,Denmark,130000.0,1000.0,244000.0,54,71,cb,Right
17072,238908,F. Al Johani,Fares Al Johani,Ohod Club,24,Saudi Professional League,Saudi Arabia,70000.0,2000.0,130000.0,54,60,gk,Left
17073,240700,P. Berki,Péter Berki,Limerick FC,27,Rep. Ireland Premier Division,Hungary,70000.0,1000.0,109000.0,54,54,f_mid,Right
17074,233534,H. Girling,Harry Girling,Millwall,19,English Championship,England,90000.0,1000.0,185000.0,54,66,gk,Right
17075,219967,D. Hładun,Dominik Hładun,Zagłębie Lubin,21,Polish Ekstraklasa,Poland,70000.0,1000.0,109000.0,54,60,gk,Right
17076,234815,R. Senhadji,Rayan Senhadji,FC Sochaux-Montbéliard,20,French Ligue 2,France,100000.0,1000.0,195000.0,54,65,cb,Right
17077,239423,N. da Silva,Nuno da Silva,FC Thun,23,Swiss Super League,Switzerland,90000.0,2000.0,149000.0,54,60,mid,Left
17078,228928,S. Lavelle,Sam Lavelle,Morecambe,20,English League Two,Scotland,100000.0,1000.0,195000.0,54,64,cb,Right
17079,235072,K. Lynch,Kevin Lynch,Bray Wanderers,25,Rep. Ireland Premier Division,Republic of Ireland,70000.0,1000.0,114000.0,54,59,wb,Left
17080,237632,G. Sikošek,Gregor Sikošek,Silkeborg IF,23,Danish Superliga,Slovenia,90000.0,2000.0,,54,62,wb,Left
17081,239680,L. Saporetti,Lorenzo Saporetti,Parma,21,Italian Serie B,Italy,100000.0,1000.0,180000.0,54,64,wb,Right
17082,239425,C. Kablan,Chris Kablan,FC Thun,22,Swiss Super League,Switzerland,80000.0,2000.0,132000.0,54,60,wb,Right
17083,239937,N. Dyachenko,Nikita Dyachenko,FC SKA-Energiya Khabarovsk,21,Russian Premier League,Russia,100000.0,2000.0,175000.0,54,62,st,Right
17084,230722,S. Boyd,Sean Boyd,Shamrock Rovers,19,Rep. Ireland Premier Division,Republic of Ireland,150000.0,1000.0,326000.0,54,68,st,Right
17085,237378,M. Dobre,Mihai Dobre,Bury,18,English League One,Romania,140000.0,4000.0,,54,70,mid,Right
17086,239171,E. Martinez,Enzo Martinez,Gimnasia y Esgrima La Plata,20,Argentinian Superliga,Argentina,100000.0,2000.0,170000.0,54,62,mid,Right
17087,239427,A. Ajeti,Adonis Ajeti,FC St. Gallen,20,Swiss Super League,Switzerland,80000.0,1000.0,132000.0,54,61,cb,Left
17088,237125,V. Barbero,Valentín Barbero,Belgrano de Córdoba,16,Argentinian Superliga,Argentina,130000.0,1000.0,270000.0,54,72,mid,Right
17089,238662,T. Puchacz,Tymoteusz Puchacz,Lech Poznań,18,Polish Ekstraklasa,Poland,130000.0,1000.0,263000.0,54,73,wb,Left
17090,240710,G. Cleur,Gabriel Isaac Cleur,Virtus Entella,19,Italian Serie B,Australia,110000.0,1000.0,239000.0,54,67,wb,Right
17091,212295,A. Santos,Alefe Santos,Yeovil Town,22,English League Two,Brazil,100000.0,1000.0,195000.0,54,63,mid,Right
17092,224588,P. Gluhakovic,Petar Gluhakovic,FK Austria Wien,21,Austrian Bundesliga,Austria,110000.0,2000.0,182000.0,54,66,wb,Right
17093,238156,B. Gómez,Brahyan Gómez,Águilas Doradas,19,Colombian Primera A,Colombia,100000.0,1000.0,198000.0,54,67,gk,Right
17094,240973,M. Willock,Marshall Willock,Chesterfield,17,English League Two,England,120000.0,1000.0,285000.0,54,70,cb,Right
17095,232782,K. Oyama,Keisuke Oyama,Omiya Ardija,22,Japanese J1 League,Japan,100000.0,1000.0,145000.0,54,63,mid,Right
17096,240462,M. Howarth,Mark Howarth,Burnley,18,English Premier League,England,110000.0,3000.0,231000.0,54,66,mid,Right
17097,240974,M. Mattsson,Magnus Mattsson,Silkeborg IF,18,Danish Superliga,Denmark,150000.0,1000.0,338000.0,54,76,mid,Right
17098,240463,M. Al Majhad,Mohammed Al Majhad,Al Fateh,18,Saudi Professional League,Saudi Arabia,110000.0,2000.0,204000.0,54,66,mid,Right
17099,239440,A. Celli,Alessandro Celli,Foggia,23,Italian Serie B,Italy,90000.0,1000.0,158000.0,54,62,cb,Left
17100,239443,D. McNamara,Dan McNamara,Millwall,18,English Championship,England,130000.0,2000.0,322000.0,54,70,wb,Right
17101,206165,L. Maniero,Luca Maniero,Palermo,22,Italian Serie B,Italy,90000.0,1000.0,162000.0,54,65,gk,Right
17102,192853,M. Carretta,Mirko Carretta,Ternana,26,Italian Serie B,Italy,70000.0,1000.0,109000.0,54,54,wing,Left
17103,236375,D. Wright,Diaz Wright,Colchester United,19,English League Two,England,120000.0,1000.0,234000.0,54,66,mid,Left
17104,221528,N. Konstandopoulos,Nathan Konstandopoulos,Adelaide United,21,Australian A-League,Australia,120000.0,1000.0,174000.0,54,65,mid,Right
17105,237913,Y. Koide,Yuta Koide,Ventforet Kofu,22,Japanese J1 League,Japan,80000.0,1000.0,116000.0,54,60,cb,Right
17106,234074,R. Tierney,Ryan Tierney,Hamilton Academical FC,19,Scottish Premiership,Scotland,130000.0,1000.0,309000.0,54,67,st,Right
17107,234842,F. Kraft,Florian Kraft,VfL Bochum,18,German 2. Bundesliga,Germany,110000.0,1000.0,245000.0,54,72,gk,Right
17108,236890,D. Genreau,Denis Genreau,Melbourne City,18,Australian A-League,France,140000.0,1000.0,263000.0,54,72,mid,Left
17109,238170,C. Theoharous,Christian Theoharous,Melbourne Victory,17,Australian A-League,Australia,130000.0,1000.0,244000.0,54,70,wing,Left
17110,238171,J. Hope,Josh Hope,Melbourne Victory,19,Australian A-League,Australia,130000.0,1000.0,244000.0,54,67,mid,Right
17111,227676,M. Kennedy,Mikhail Kennedy,Charlton Athletic,20,English League One,Northern Ireland,110000.0,1000.0,215000.0,54,64,mid,Right
17112,240732,O. Bayode,Olatunde Bayode,Burnley,18,English Premier League,England,90000.0,3000.0,189000.0,54,64,wb,Right
17113,227935,L. Buckley,Lloyd Buckley,Drogheda United,20,Rep. Ireland Premier Division,Republic of Ireland,90000.0,1000.0,158000.0,54,62,cb,Right
17114,234847,J. McGregor,Jordan McGregor,Hamilton Academical FC,20,Scottish Premiership,Scotland,120000.0,1000.0,285000.0,54,67,cb,Right
17115,239199,N. Lyngø,Nikolaj Lyngø,Aalborg BK,19,Danish Superliga,Denmark,100000.0,1000.0,145000.0,54,65,cb,Right
17116,233824,C. Oxlade-Chamberlain,Christian Oxlade-Chamberlain,Portsmouth,19,English League One,England,140000.0,1000.0,333000.0,54,73,wb,Right
17117,208481,K. Singh,Karanjit Singh,unknown,31,unknown,India,0.0,0.0,,54,54,gk,Right
17118,231267,J. Lokilo,Jason Lokilo,Crystal Palace,18,English Premier League,DR Congo,140000.0,3000.0,354000.0,54,72,mid,Left
17119,239205,A. Didic,Amer Didic,Sporting Kansas City,22,USA Major League Soccer,Canada,90000.0,1000.0,153000.0,54,63,cb,Right
17120,237414,W. Popp,William Popp,Kawasaki Frontale,22,Japanese J1 League,Japan,70000.0,1000.0,102000.0,54,60,gk,Right
17121,240486,M. Naji,Mohammed Naji,Ohod Club,23,Saudi Professional League,Saudi Arabia,90000.0,2000.0,167000.0,54,61,mid,Right
17122,221544,H. Cameron,Henry Cameron,Limerick FC,20,Rep. Ireland Premier Division,New Zealand,100000.0,1000.0,175000.0,54,62,mid,Right
17123,235880,L. Marson,Leonardo Marson,Sassuolo,19,Italian Serie A,Italy,120000.0,1000.0,,54,70,gk,Left
17124,238696,M. Fernandes,Miguel Fernandes,Holstein Kiel,20,German 2. Bundesliga,Germany,110000.0,1000.0,193000.0,54,63,mid,Left
17125,221545,M. Waddington,Mark Waddington,Stoke City,20,English Premier League,England,100000.0,5000.0,210000.0,54,61,mid,Right
17126,240745,S. Quigley,Scott Quigley,Blackpool,24,English League One,England,90000.0,1000.0,164000.0,54,59,st,Right
17127,210285,J. Margetts,Jonny Margetts,Scunthorpe United,23,English League One,England,100000.0,2000.0,195000.0,54,61,st,Right
17128,214895,J. Wróbel,Jakub Wróbel,Termalica Bruk-Bet Nieciecza,23,Polish Ekstraklasa,Poland,90000.0,1000.0,128000.0,54,57,wb,Left
17129,235375,A. Quintana,Aldair Quintana,Deportes Tolima,22,Colombian Primera A,Colombia,80000.0,1000.0,,54,64,gk,Right
17130,238448,A. Fantini,Akira Fantini,Sagan Tosu,19,Japanese J1 League,Japan,120000.0,1000.0,225000.0,54,68,gk,Right
17131,241009,M. Arias,Manuel Arias,Corporación Club Deportivo Tuluá,19,Colombian Primera A,Colombia,100000.0,1000.0,198000.0,54,67,gk,Right
17132,232818,M. Hernández,Mateo Hernández,Colon de Santa Fe,18,Argentinian Superliga,Argentina,140000.0,1000.0,298000.0,54,69,mid,Right
17133,220019,M. Harness,Marcus Harness,Port Vale,21,English League Two,England,100000.0,1000.0,,54,62,mid,Right
17134,234099,J. Aitchison,Jack Aitchison,Celtic,17,Scottish Premiership,Scotland,140000.0,4000.0,392000.0,54,74,wing,Right
17135,237171,H. Acevedo,Humberto Acevedo,Asociacion Deportivo Cali,20,Colombian Primera A,Colombia,100000.0,1000.0,160000.0,54,66,gk,Right
17136,240499,E. Markovic,Eman Markovic,Molde FK,18,Norwegian Eliteserien,Norway,140000.0,1000.0,263000.0,54,69,wing,Right
17137,227445,A. Awaji,Abdullah Yahya Awaji,Al Faisaly,23,Saudi Professional League,Saudi Arabia,90000.0,3000.0,155000.0,54,58,mid,Right
17138,235125,J. Esquivel,Joaquín Esquivel,Pachuca,19,Mexican Liga MX,Mexico,130000.0,2000.0,302000.0,54,69,cb,Right
17139,241269,A. Bruus,Andreas Bruus,Brøndby IF,18,Danish Superliga,Denmark,140000.0,2000.0,270000.0,54,68,st,Right
17140,238454,J. Koivistoinen,Jesse Koivistoinen,HJK Helsinki,19,Finnish Veikkausliiga,Finland,90000.0,1000.0,212000.0,54,66,gk,Right
17141,240503,L. Teddy,Lia Teddy,Le Havre AC,19,French Ligue 2,France,130000.0,1000.0,309000.0,54,67,f_mid,Right
17142,207482,G. Coughlan,Garbhan Coughlan,Limerick FC,24,Rep. Ireland Premier Division,Republic of Ireland,90000.0,1000.0,146000.0,54,57,wing,Right
17143,240506,F. Arhin,Frank Arhin,Östersunds FK,18,Swedish Allsvenskan,Ghana,140000.0,1000.0,263000.0,54,68,f_mid,Left
17144,239739,A. Ocejo,Alberto Ocejo,Santos Laguna,19,Mexican Liga MX,Mexico,120000.0,2000.0,228000.0,54,66,mid,Left
17145,240763,J. Sneddon,Jamie Sneddon,Partick Thistle F.C.,19,Scottish Premiership,Scotland,90000.0,1000.0,176000.0,54,66,gk,Right
17146,235900,A. Al Zahrani,Abdullah Al Zahrani,Al Raed,23,Saudi Professional League,Saudi Arabia,70000.0,2000.0,130000.0,54,62,gk,Right
17147,235903,H. Dhaifallah,Hassan Dhaifallah,Al Raed,23,Saudi Professional League,Saudi Arabia,100000.0,2000.0,185000.0,54,63,mid,Right
17148,229504,F. Lauenborg,Frederik Lauenborg,Randers FC,20,Danish Superliga,Denmark,120000.0,1000.0,174000.0,54,65,mid,Right
17149,53632,B. Molloy,Barry Molloy,Finn Harps,33,Rep. Ireland Premier Division,Republic of Ireland,30000.0,1000.0,47000.0,54,54,mid,Right
17150,229761,D. Ermakov,Danila Ermakov,FC Rostov,18,Russian Premier League,Russia,80000.0,1000.0,144000.0,54,65,gk,Right
17151,236933,T. Bilic,Tomislav Bilic,Brisbane Roar,19,Australian A-League,Australia,80000.0,1000.0,116000.0,54,64,gk,Right
17152,228998,D. Marzino,Dario Marzino,BSC Young Boys,20,Swiss Super League,Switzerland,90000.0,1000.0,149000.0,54,64,gk,Right
17153,187783,P. Sinnott,Paul Sinnott,Galway United,30,Rep. Ireland Premier Division,Republic of Ireland,50000.0,1000.0,78000.0,54,54,cb,Right
17154,240009,N. Feil,Noah Feil,VfR Aalen,18,German 3. Liga,Germany,140000.0,1000.0,291000.0,54,72,mid,Right
17155,241033,C. Gregory,Cameron Gregory,Shrewsbury,17,English League One,England,120000.0,1000.0,330000.0,54,80,gk,Right
17156,186763,A. Maccoppi,Andrea Maccoppi,FC Lausanne-Sports,30,Swiss Super League,Italy,50000.0,1000.0,73000.0,54,54,mid,Right
17157,239245,F. Piszczek,Filip Piszczek,Sandecja Nowy Sącz,22,Polish Ekstraklasa,Poland,100000.0,1000.0,155000.0,54,61,st,Right
17158,239762,M. Sipľak,Michal Sipľak,Cracovia,21,Polish Ekstraklasa,Slovakia,90000.0,1000.0,140000.0,54,62,cb,Right
17159,229268,F. Tägtström,Filip Tägtström,GIF Sundsvall,19,Swedish Allsvenskan,Sweden,100000.0,1000.0,145000.0,54,66,cb,Right
17160,232088,K. Rutlin,Kristian Rutlin,Sogndal,18,Norwegian Eliteserien,Norway,90000.0,1000.0,131000.0,54,66,gk,Right
17161,238746,K. Laskoś,Kacper Laskoś,Wisła Kraków,17,Polish Ekstraklasa,Poland,150000.0,1000.0,353000.0,54,76,mid,Right
17162,227997,O. Zanzala,Offrande Zanzala,Derby County,20,English Championship,Congo,130000.0,5000.0,328000.0,54,67,st,Right
17163,235421,B. Ozegovic,Benjamin Ozegovic,SCR Altach,17,Austrian Bundesliga,Austria,80000.0,1000.0,132000.0,54,66,gk,Right
17164,236960,L. Maniero,Luca Maniero,Cittadella,18,Italian Serie B,Italy,140000.0,1000.0,305000.0,54,68,mid,Right
17165,233121,C. Timite,Cheick Timite,AC Ajaccio,19,French Ligue 2,Ivory Coast,150000.0,1000.0,356000.0,54,72,wing,Right
17166,239777,L. Klante,Luis Klante,SC Preußen Münster,18,German 3. Liga,Germany,110000.0,1000.0,228000.0,54,72,gk,Right
17167,220578,E. Rovini,Emanuele Rovini,Vercelli,22,Italian Serie B,Italy,100000.0,1000.0,175000.0,54,62,f_mid,Left
17168,234147,Dany Mota,Dany Mota Carvalho,Virtus Entella,19,Italian Serie B,Portugal,150000.0,1000.0,326000.0,54,73,wing,Right
17169,239779,D. Kurminowski,Dawid Kurminowski,Lech Poznań,18,Polish Ekstraklasa,Poland,140000.0,1000.0,284000.0,54,70,st,Right
17170,213156,R. Browne,Rhys Browne,Yeovil Town,21,English League Two,Antigua & Barbuda,130000.0,1000.0,309000.0,54,67,wing,Right
17171,236452,D. Lalhlimpuia,Daniel Lalhlimpuia,unknown,19,unknown,India,0.0,0.0,,54,67,wing,Right
17172,236453,G. Singh,Germanpreet Singh,unknown,21,unknown,India,0.0,0.0,,54,63,mid,Right
17173,240805,Dai Wai-Tsun,Wai-Tsun Dai,Bury,17,English League One,Hong Kong,130000.0,1000.0,358000.0,54,77,mid,Right
17174,11430,J. McCombe,Jamie McCombe,Lincoln City,34,English League Two,England,20000.0,2000.0,35000.0,54,54,cb,Right
17175,233127,J. Sangha,Jordon Sangha,Walsall,19,English League One,England,140000.0,1000.0,333000.0,54,68,mid,Right
17176,240807,O. Shaw,Oli Shaw,Hibernian,19,Scottish Premiership,Scotland,150000.0,1000.0,356000.0,54,69,st,Right
17177,231593,G. Harkin,Gareth Harkin,Finn Harps,29,Rep. Ireland Premier Division,Republic of Ireland,50000.0,1000.0,78000.0,54,54,wb,Left
17178,240297,R. Källman,Robin Källman,HJK Helsinki,18,Finnish Veikkausliiga,Finland,110000.0,1000.0,305000.0,54,70,gk,Right
17179,231850,Dani Renda,Daniel Álvarez Hospido,CD Lugo,23,Spanish Segunda División,Spain,90000.0,1000.0,151000.0,54,58,mid,Right
17180,240299,A. Rødsand,Andreas Rødsand,Kristiansund BK,30,Norwegian Eliteserien,Norway,60000.0,1000.0,75000.0,54,54,mid,Right
17181,232108,B. Zalo,Benjamin Zalo,IFK Göteborg,19,Swedish Allsvenskan,Norway,130000.0,1000.0,244000.0,54,70,cb,Right
17182,238764,B. Malcolm,Blair Malcolm,Ross County FC,20,Scottish Premiership,Scotland,100000.0,1000.0,195000.0,54,62,mid,Right
17183,239788,C. Triana,Camilo Triana,CD Once Caldas Manizales,20,Colombian Primera A,Colombia,110000.0,1000.0,171000.0,54,64,st,Right
17184,213677,B. Killip,Ben Killip,Grimsby Town,21,English League Two,England,90000.0,1000.0,176000.0,54,65,gk,Right
17185,234158,A. Gory,Alimami Gory,Le Havre AC,20,French Ligue 2,France,130000.0,1000.0,309000.0,54,67,mid,Right
17186,201903,O. Øvretveit,Øystein Øvretveit,Sandefjord Fotball,23,Norwegian Eliteserien,Norway,70000.0,1000.0,102000.0,54,62,gk,Right
17187,239023,B. Wiles,Ben Wiles,Rotherham United,18,English League One,England,140000.0,1000.0,333000.0,54,72,f_mid,Right
17188,238258,N. Leighton,Noel Leighton,Millwall,18,English Championship,England,140000.0,3000.0,347000.0,54,68,st,Right
17189,239538,J. McIntyre,Jamie McIntyre,Derry City,20,Rep. Ireland Premier Division,Northern Ireland,120000.0,1000.0,210000.0,54,66,wing,Right
17190,237235,A. Majok,Abraham Majok,Western Sydney Wanderers,18,Australian A-League,Australia,120000.0,1000.0,225000.0,54,67,wing,Right
17191,231860,C. Lucatero,Christian Lucatero,Houston Dynamo,20,USA Major League Soccer,United States,150000.0,1000.0,319000.0,54,71,mid,Right
17192,236213,D. Diaw,Davide Djily Diaw,Virtus Entella,25,Italian Serie B,Senegal,90000.0,1000.0,146000.0,54,58,wing,Right
17193,239030,R. Hanquinquant,Romain Hanquinquant,US Quevilly-Rouen,18,French Ligue 2,France,80000.0,1000.0,156000.0,54,64,gk,Right
17194,239798,A. Chernov,Alexey Chernov,FC Ufa,19,Russian Premier League,Russia,120000.0,1000.0,267000.0,54,68,gk,Right
17195,229559,J. Veale,Jamie Veale,Cardiff City,20,English Championship,Wales,150000.0,3000.0,379000.0,54,68,mid,Right
17196,238775,S. Kowalczyk,Sebastian Kowalczyk,Pogoń Szczecin,18,Polish Ekstraklasa,Poland,140000.0,1000.0,277000.0,54,70,mid,Right
17197,220602,T. Fekete,Thomas Fekete,BSC Young Boys,21,Swiss Super League,Switzerland,100000.0,2000.0,165000.0,54,64,wb,Right
17198,226490,S. Boyd,Steven Boyd,Hamilton Academical FC,20,Scottish Premiership,Scotland,150000.0,1000.0,356000.0,54,71,st,Right
17199,159163,J. Robben,Jens Robben,SV Meppen,34,German 3. Liga,Germany,20000.0,1000.0,29000.0,54,54,mid,Right
17200,235195,T. Krapikas,Titas Krapikas,Sampdoria,18,Italian Serie A,Lithuania,80000.0,1000.0,152000.0,54,64,gk,Right
17201,240061,L. Lázaro,Leonardo Lázaro,Atlético Huila,24,Colombian Primera A,Colombia,90000.0,1000.0,140000.0,54,60,mid,Right
17202,232638,A. Takagi,Akito Takagi,Gamba Osaka,19,Japanese J1 League,Japan,150000.0,1000.0,281000.0,54,69,st,Right
17203,234688,S. Campo,Samuele Campo,FC Lausanne-Sports,21,Swiss Super League,Switzerland,120000.0,1000.0,198000.0,54,65,mid,Left
17204,240321,J. King,Jeff King,Bolton Wanderers,21,English Championship,England,150000.0,3000.0,371000.0,54,68,mid,Right
17205,240578,P. Ovchinnikov,Pavel Ovchinnikov,CSKA Moscow,19,Russian Premier League,Russia,90000.0,2000.0,153000.0,54,66,gk,Right
17206,220611,J. Hamon,James Hamon,Exeter City,22,English League Two,England,80000.0,1000.0,156000.0,54,64,gk,Right
17207,241091,B. Scott,Brady Scott,1. FC Köln,18,German Bundesliga,United States,110000.0,1000.0,256000.0,54,73,gk,Right
17208,234692,Z. Mills,Zak Mills,Grimsby Town,25,English League Two,England,70000.0,2000.0,128000.0,54,59,wb,Right
17209,237509,B. Lasme,Bryan Lasme,FC Sochaux-Montbéliard,18,French Ligue 2,France,140000.0,1000.0,385000.0,54,74,st,Right
17210,241093,S. Oum Gouet,Samuel Oum Gouet,SCR Altach,19,Austrian Bundesliga,Cameroon,130000.0,1000.0,270000.0,54,67,mid,Right
17211,240070,I. Messaoud,Ismael Messaoud,GFC Ajaccio,17,French Ligue 2,Algeria,110000.0,1000.0,215000.0,54,66,st,Right
17212,237511,A. Sampsted,Alfons Sampsted,IFK Norrköping,19,Swedish Allsvenskan,Iceland,130000.0,1000.0,244000.0,54,69,wb,Right
17213,236488,A. Traorè,Abdoulaye Traorè,Perugia,17,Italian Serie B,Ivory Coast,130000.0,1000.0,283000.0,54,71,wing,Right
17214,225993,O. Sail,Oliver Sail,Wellington Phoenix,21,Australian A-League,New Zealand,80000.0,1000.0,116000.0,54,63,gk,Right
17215,240842,A. Golovatyuk,Andrey Golovatyuk,FC SKA-Energiya Khabarovsk,20,Russian Premier League,Russia,150000.0,2000.0,326000.0,54,70,mid,Right
17216,223180,N. Anderton,Nick Anderton,Blackpool,21,English League One,England,100000.0,1000.0,195000.0,54,64,wb,Left
17217,237262,K. Awuah,Kwame Awuah,New York City Football Club,21,USA Major League Soccer,Canada,120000.0,1000.0,204000.0,54,66,wb,Left
17218,226514,D. Harvie,Daniel Harvie,Aberdeen,18,Scottish Premiership,Scotland,90000.0,1000.0,176000.0,54,65,wb,Left
17219,226259,L. Andrenacci,Lorenzo Andrenacci,Brescia,22,Italian Serie B,Italy,70000.0,1000.0,123000.0,54,61,gk,Right
17220,240340,C. Zuvela,Chris Zuvela,Sydney FC,20,Australian A-League,Australia,120000.0,1000.0,174000.0,54,66,mid,Right
17221,239573,M. Bleve,Marco Bleve,Ternana,21,Italian Serie B,Italy,90000.0,1000.0,158000.0,54,64,gk,Right
17222,236758,O. Christensen,Oliver Christensen,Odense Boldklub,18,Danish Superliga,Denmark,110000.0,1000.0,206000.0,54,69,gk,Right
17223,239318,L. Reynolds,Lamar Reynolds,Newport County,21,English League Two,England,110000.0,1000.0,215000.0,54,64,st,Right
17224,237271,M. Amick,Michael Amick,Portland Timbers,22,USA Major League Soccer,United States,90000.0,1000.0,153000.0,54,63,cb,Right
